selection_context,p,d,q,mse,rmse,mae,mape,direction_acc,selected,history_rows,forecast_origin,label_availability_rule,fold
fold_5,0,0,3,5.380965232849121,2.319690762332152,1.8153702020645142,0.028190137818455696,0.6666666666666666,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,0,1,6.547690391540527,2.5588455192802333,1.9846616983413696,0.030794335529208183,0.5166666666666667,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,0,2,6.565732955932617,2.562368622179997,1.9898266792297363,0.030873892828822136,0.5166666666666667,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,0,3,6.59380578994751,2.5678406862473984,1.9972208738327026,0.030988214537501335,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,0,3,6.5969929695129395,2.568461206542341,1.997240662574768,0.030988259240984917,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,0,1,6.598129749298096,2.568682492893603,2.0036306381225586,0.03109092451632023,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,0,0,6.599270820617676,2.5689045954682075,2.001715660095215,0.031059831380844116,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,0,3,6.603121757507324,2.569654015136537,1.9994945526123047,0.03102371282875538,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,1,3,6.607840061187744,2.570571932700531,2.0067028999328613,0.0311397947371006,0.48333333333333334,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,0,0,6.610665798187256,2.57112150591668,2.0067381858825684,0.031140875071287155,0.4666666666666667,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,0,2,6.612525463104248,2.5714831251836454,2.0049452781677246,0.031110333278775215,0.5,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,0,0,6.626877307891846,2.5742721899387107,2.0077199935913086,0.031153196468949318,0.48333333333333334,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,0,1,6.632020950317383,2.5752710440490305,2.008908987045288,0.03117183782160282,0.48333333333333334,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,0,2,6.64599084854126,2.5779819333232847,2.006556272506714,0.031132083386182785,0.4666666666666667,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,1,0,8.762182235717773,2.96009834899413,2.4377245903015137,0.037855114787817,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,1,3,8.922605514526367,2.987073068159928,2.4651129245758057,0.03828106448054314,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,1,1,8.961986541748047,2.9936577195377643,2.4717116355895996,0.03838368505239487,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,1,2,9.06622314453125,3.0110169618471514,2.488968849182129,0.03865223377943039,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,1,2,9.074740409851074,3.0124309800974816,2.4903781414031982,0.03867414966225624,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,1,0,9.089522361755371,3.014883473992879,2.4927899837493896,0.03871170058846474,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,1,1,9.100295066833496,3.0166695322546513,2.494533061981201,0.03873885050415993,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,1,3,9.102059364318848,3.0169619428025354,2.494943380355835,0.03874509781599045,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,1,1,0,9.105511665344238,3.0175340371475907,2.495360851287842,0.038751762360334396,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,1,2,9.118891716003418,3.019750273781496,2.4963765144348145,0.038766589015722275,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,1,0,9.125947952270508,3.0209183955000354,2.49857759475708,0.03880197927355766,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,1,2,9.126206398010254,3.0209611712185667,2.4986484050750732,0.038803040981292725,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,2,1,1,9.12873363494873,3.0213794258498434,2.4991531372070312,0.03881077468395233,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,3,1,1,9.156606674194336,3.0259885449542496,2.5036797523498535,0.03888123854994774,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,1,3,9.180066108703613,3.0298623910507243,2.5073721408843994,0.038938846439123154,0.2833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_6,3,1,2,7.625828742980957,2.761490311947691,2.3608338832855225,0.03692163527011871,0.6666666666666666,True,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,1,0,7.808398246765137,2.7943511316162715,2.380776882171631,0.037253282964229584,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,1,2,7.813345432281494,2.7952362033076015,2.3814244270324707,0.037263862788677216,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,1,1,7.818270683288574,2.7961170725290767,2.382075548171997,0.037274546921253204,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,1,0,7.818699359893799,2.7961937271751753,2.3821306228637695,0.037275444716215134,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,1,0,7.818911075592041,2.7962315847568924,2.382157325744629,0.03727589175105095,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,1,1,7.819502830505371,2.7963373956848216,2.382235527038574,0.037277162075042725,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,1,2,7.821166038513184,2.7966347703111296,2.3824517726898193,0.03728071600198746,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,1,3,7.82645320892334,2.7975798842791497,2.3831427097320557,0.03729201480746269,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,1,1,7.850533485412598,2.8018803481613195,2.3862555027008057,0.03734296187758446,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,1,2,7.851830959320068,2.8021118748758176,2.3864450454711914,0.037346143275499344,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,1,1,7.859341144561768,2.803451648336701,2.3874170780181885,0.03736202046275139,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,1,3,7.865943431854248,2.8046289294404434,2.3882319927215576,0.03737527132034302,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,1,0,7.879903316497803,2.8071165484350313,2.3900935649871826,0.03740590438246727,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,1,3,7.890753269195557,2.809048463304889,2.3914847373962402,0.03742865473031998,0.6666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,0,0,9.503323554992676,3.0827461061515713,2.421349048614502,0.036695994436740875,0.3333333333333333,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,0,1,9.613041877746582,3.1004905866244106,2.450852870941162,0.03716548532247543,0.31666666666666665,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,0,2,9.67722225189209,3.110823404163613,2.6816492080688477,0.040983669459819794,0.08333333333333333,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,0,3,9.678376197814941,3.1110088713815878,2.4859120845794678,0.037725429981946945,0.3,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,0,0,2,9.68661880493164,3.1123333376956333,2.4732437133789062,0.03751720115542412,0.3,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,0,3,10.081598281860352,3.1751532690344813,2.7255122661590576,0.041610535234212875,0.11666666666666667,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,0,3,10.096506118774414,3.1774999793508125,2.7278380393981934,0.04164610803127289,0.11666666666666667,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,0,3,10.10554313659668,3.178921694002021,2.73240065574646,0.04172087833285332,0.1,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,0,2,10.160505294799805,3.187554751655225,2.7346065044403076,0.04174434393644333,0.15,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,0,0,10.214327812194824,3.1959862033799245,2.7738089561462402,0.04240663722157478,0.11666666666666667,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,0,0,10.241650581359863,3.200257892945483,2.754781484603882,0.0420629121363163,0.1,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,0,2,10.257497787475586,3.2027328623342264,2.7623159885406494,0.04218731448054314,0.08333333333333333,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,1,0,1,10.258727073669434,3.2029247686558975,2.7677001953125,0.042280297726392746,0.05,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,0,0,10.261628150939941,3.203377616039037,2.765310049057007,0.04223785921931267,0.06666666666666667,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,2,0,1,10.264473915100098,3.203821767061972,2.748398780822754,0.041952334344387054,0.16666666666666666,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,1,3,10.29927921295166,3.2092490107424916,2.781080484390259,0.042501285672187805,0.08333333333333333,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
fold_6,3,0,1,10.364503860473633,3.219394952545219,2.775514841079712,0.04238193854689598,0.08333333333333333,False,1192,2025-11-18,target_end_strictly_before_forecast_origin,6.0
